"ID","时间","日降水量","flag","降水历时","天气状况","时段长","时段降水量","测站编码","时间戳"
"2659","2011-05-30 23:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2660","2011-05-30 23:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2661","2011-05-30 22:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2662","2011-05-30 21:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2663","2011-05-30 20:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2664","2011-05-30 12:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2665","2011-05-30 11:45:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2666","2011-05-30 11:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2667","2011-05-30 10:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2668","2011-05-30 10:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2669","2011-05-30 09:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2670","2011-05-30 08:00:00","5.5","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2671","2011-05-30 07:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2672","2011-05-30 03:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2673","2011-05-30 01:45:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2674","2011-05-30 01:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2675","2011-05-30 00:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2676","2011-05-30 00:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2677","2011-05-29 22:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2678","2011-05-29 21:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2679","2011-05-29 15:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2680","2011-05-29 09:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2681","2011-05-29 08:45:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2682","2011-05-29 08:00:00","1.5","1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2683","2011-05-29 02:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2684","2011-05-28 21:30:00",,"1",,"7","15.00","1.0","10002001","2019-07-11 14:39:40.0"
"2685","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2686","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2687","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2688","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2689","2011-05-24 21:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2690","2011-05-24 08:00:00","1.5","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2691","2011-05-24 06:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2692","2011-05-24 03:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2693","2011-05-24 01:30:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2694","2011-05-24 01:15:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2695","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2696","2011-05-22 08:00:00","13.5","1",,"","15.00","0.0","10002001","2019-07-11 14:39:40.0"
"2697","2011-05-22 02:00:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2698","2011-05-22 01:45:00",,"1",,"7","15.00","0.5","10002001","2019-07-11 14:39:40.0"
"2699","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10003001","2019-07-11 14:39:40.0"
"2700","2011-06-26 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2701","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2702","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2703","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2704","2011-06-22 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2705","2011-06-21 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2706","2011-06-20 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:40.0"
"2707","2011-06-19 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2708","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2709","2011-06-17 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2710","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2711","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2712","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2713","2011-06-06 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2714","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2715","2011-06-04 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2716","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2717","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2718","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2719","2011-05-31 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2720","2011-05-30 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2721","2011-05-29 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2722","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2723","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2724","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2725","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2726","2011-05-24 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2727","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2728","2011-05-22 08:00:00","0.0","1",,"","15.00","0.0","10003001","2019-07-11 14:39:41.0"
"2729","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10004001","2019-07-11 14:39:41.0"
"2730","2011-07-06 01:00:00",,"1",,,"1.00","2.5","10004001","2019-07-11 14:39:41.0"
"2731","2011-07-05 22:00:00",,"1",,,"1.00","3.5","10004001","2019-07-11 14:39:41.0"
"2732","2011-06-26 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2733","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2734","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2735","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2736","2011-06-22 08:00:00","1.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2737","2011-06-22 06:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2738","2011-06-22 05:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2739","2011-06-22 01:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2740","2011-06-21 08:00:00","1.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2741","2011-06-21 00:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2742","2011-06-20 22:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2743","2011-06-20 08:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2744","2011-06-20 08:00:00","0.5","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2745","2011-06-20 07:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2746","2011-06-20 06:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2747","2011-06-19 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2748","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2749","2011-06-17 08:00:00","33.1","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2750","2011-06-17 04:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2751","2011-06-17 03:45:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2752","2011-06-17 03:30:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2753","2011-06-17 03:15:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2754","2011-06-17 03:00:00",,"1",,"7","15.00","1.5","10004001","2019-07-11 14:39:41.0"
"2755","2011-06-17 02:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2756","2011-06-17 02:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2757","2011-06-17 02:15:00",,"1",,"7","15.00","1.5","10004001","2019-07-11 14:39:41.0"
"2758","2011-06-17 02:00:00",,"1",,"7","15.00","1.5","10004001","2019-07-11 14:39:41.0"
"2759","2011-06-17 01:45:00",,"1",,"7","15.00","2.0","10004001","2019-07-11 14:39:41.0"
"2760","2011-06-17 01:30:00",,"1",,"7","15.00","2.0","10004001","2019-07-11 14:39:41.0"
"2761","2011-06-17 01:15:00",,"1",,"7","15.00","2.5","10004001","2019-07-11 14:39:41.0"
"2762","2011-06-17 01:00:00",,"1",,"7","15.00","1.5","10004001","2019-07-11 14:39:41.0"
"2763","2011-06-17 00:45:00",,"1",,"7","15.00","2.0","10004001","2019-07-11 14:39:41.0"
"2764","2011-06-17 00:30:00",,"1",,"7","15.00","2.0","10004001","2019-07-11 14:39:41.0"
"2765","2011-06-17 00:15:00",,"1",,"7","15.00","4.0","10004001","2019-07-11 14:39:41.0"
"2766","2011-06-17 00:00:00",,"1",,"7","15.00","1.5","10004001","2019-07-11 14:39:41.0"
"2767","2011-06-16 23:45:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2768","2011-06-16 23:30:00",,"1",,"7","15.00","3.6","10004001","2019-07-11 14:39:41.0"
"2769","2011-06-16 23:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2770","2011-06-16 23:00:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2771","2011-06-16 22:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2772","2011-06-16 22:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2773","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2774","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2775","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2776","2011-06-06 08:00:00","1.5","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2777","2011-06-06 05:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2778","2011-06-06 04:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2779","2011-06-06 02:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2780","2011-06-05 23:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2781","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2782","2011-06-04 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2783","2011-06-03 22:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2784","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2785","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2786","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2787","2011-05-31 08:00:00","11.5","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2788","2011-05-31 03:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2789","2011-05-31 02:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2790","2011-05-31 01:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2791","2011-05-31 01:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2792","2011-05-31 01:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2793","2011-05-31 01:00:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2794","2011-05-31 00:45:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2795","2011-05-31 00:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2796","2011-05-31 00:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2797","2011-05-30 23:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2798","2011-05-30 22:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2799","2011-05-30 21:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2800","2011-05-30 20:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2801","2011-05-30 20:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2802","2011-05-30 11:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2803","2011-05-30 11:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2804","2011-05-30 11:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2805","2011-05-30 10:30:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2806","2011-05-30 10:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2807","2011-05-30 09:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2808","2011-05-30 09:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2809","2011-05-30 08:00:00","9.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2810","2011-05-30 07:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2811","2011-05-30 07:15:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2812","2011-05-30 05:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2813","2011-05-30 04:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2814","2011-05-30 03:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2815","2011-05-30 02:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2816","2011-05-30 01:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2817","2011-05-30 01:15:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2818","2011-05-30 01:00:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2819","2011-05-30 00:15:00",,"1",,"7","15.00","1.0","10004001","2019-07-11 14:39:41.0"
"2820","2011-05-30 00:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2821","2011-05-29 23:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2822","2011-05-29 23:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2823","2011-05-29 23:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2824","2011-05-29 08:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2825","2011-05-29 08:00:00","0.0","1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2826","2011-05-29 01:30:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2827","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2828","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2829","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2830","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2831","2011-05-24 22:00:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2832","2011-05-24 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2833","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2834","2011-05-22 08:00:00","7.5","1",,"","15.00","0.0","10004001","2019-07-11 14:39:41.0"
"2835","2011-05-22 05:45:00",,"1",,"7","15.00","0.5","10004001","2019-07-11 14:39:41.0"
"2836","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10005001","2019-07-11 14:39:41.0"
"2837","2011-07-06 01:00:00",,"1",,,"1.00","3.5","10005001","2019-07-11 14:39:41.0"
"2838","2011-06-26 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2839","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2840","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2841","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2842","2011-06-22 08:00:00","1.5","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2843","2011-06-22 07:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2844","2011-06-22 06:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2845","2011-06-22 05:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2846","2011-06-22 01:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2847","2011-06-22 00:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2848","2011-06-21 08:00:00","0.5","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2849","2011-06-20 22:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2850","2011-06-20 08:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2851","2011-06-20 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2852","2011-06-20 06:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2853","2011-06-19 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2854","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2855","2011-06-17 08:00:00","29.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2856","2011-06-17 04:00:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2857","2011-06-17 03:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2858","2011-06-17 03:15:00",,"1",,"7","15.00","2.5","10005001","2019-07-11 14:39:41.0"
"2859","2011-06-17 02:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2860","2011-06-17 02:30:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2861","2011-06-17 02:00:00",,"1",,"7","15.00","1.5","10005001","2019-07-11 14:39:41.0"
"2862","2011-06-17 01:45:00",,"1",,"7","15.00","1.5","10005001","2019-07-11 14:39:41.0"
"2863","2011-06-17 01:30:00",,"1",,"7","15.00","2.5","10005001","2019-07-11 14:39:41.0"
"2864","2011-06-17 01:15:00",,"1",,"7","15.00","2.5","10005001","2019-07-11 14:39:41.0"
"2865","2011-06-17 01:00:00",,"1",,"7","15.00","1.5","10005001","2019-07-11 14:39:41.0"
"2866","2011-06-17 00:45:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2867","2011-06-17 00:30:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2868","2011-06-17 00:15:00",,"1",,"7","15.00","2.5","10005001","2019-07-11 14:39:41.0"
"2869","2011-06-17 00:00:00",,"1",,"7","15.00","2.0","10005001","2019-07-11 14:39:41.0"
"2870","2011-06-16 23:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2871","2011-06-16 23:30:00",,"1",,"7","15.00","6.0","10005001","2019-07-11 14:39:41.0"
"2872","2011-06-16 23:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2873","2011-06-16 23:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2874","2011-06-16 22:45:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2875","2011-06-16 22:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2876","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2877","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2878","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2879","2011-06-06 08:00:00","0.5","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2880","2011-06-06 05:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2881","2011-06-06 04:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2882","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2883","2011-06-04 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2884","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2885","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2886","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2887","2011-05-31 08:00:00","9.5","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2888","2011-05-31 03:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2889","2011-05-31 02:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2890","2011-05-31 01:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2891","2011-05-31 01:15:00",,"1",,"7","15.00","1.5","10005001","2019-07-11 14:39:41.0"
"2892","2011-05-31 00:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2893","2011-05-31 00:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2894","2011-05-30 23:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2895","2011-05-30 21:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2896","2011-05-30 20:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2897","2011-05-30 20:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2898","2011-05-30 12:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2899","2011-05-30 11:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2900","2011-05-30 10:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2901","2011-05-30 10:30:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2902","2011-05-30 10:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2903","2011-05-30 09:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2904","2011-05-30 08:00:00","7.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
"2905","2011-05-30 07:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2906","2011-05-30 07:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2907","2011-05-30 05:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2908","2011-05-30 04:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2909","2011-05-30 02:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2910","2011-05-30 01:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2911","2011-05-30 01:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2912","2011-05-30 01:00:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2913","2011-05-30 00:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2914","2011-05-30 00:00:00",,"1",,"7","15.00","1.0","10005001","2019-07-11 14:39:41.0"
"2915","2011-05-29 23:30:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2916","2011-05-29 23:00:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2917","2011-05-29 08:45:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2918","2011-05-29 08:15:00",,"1",,"7","15.00","0.5","10005001","2019-07-11 14:39:41.0"
"2919","2011-05-29 08:00:00","0.0","1",,"","15.00","0.0","10005001","2019-07-11 14:39:41.0"
